# y+ ()         
# Time          	patch           	min             	max             	average         
8.025           	airfoil	4.84401027e-05	2.86313472e-03	1.29676805e-03
8.03            	airfoil	4.85059022e-05	2.86282145e-03	1.29592728e-03
8.035           	airfoil	4.85680766e-05	2.86246504e-03	1.29510882e-03
8.04            	airfoil	4.86238262e-05	2.86206858e-03	1.29431217e-03
8.045           	airfoil	4.86747530e-05	2.86163543e-03	1.29353602e-03
8.05            	airfoil	4.87211398e-05	2.86116857e-03	1.29278022e-03
8.055           	airfoil	4.87632022e-05	2.86067071e-03	1.29204420e-03
8.06            	airfoil	4.88003807e-05	2.86014444e-03	1.29132643e-03
8.065           	airfoil	4.88332105e-05	2.85959210e-03	1.29062593e-03
8.07            	airfoil	4.88614307e-05	2.85901590e-03	1.28994194e-03
8.075           	airfoil	4.88854722e-05	2.85841783e-03	1.28927373e-03
8.08            	airfoil	4.89053332e-05	2.85779980e-03	1.28862017e-03
8.085           	airfoil	4.89213712e-05	2.85716347e-03	1.28798099e-03
8.09            	airfoil	4.89336430e-05	2.85651044e-03	1.28735375e-03
8.095           	airfoil	4.89423404e-05	2.85584208e-03	1.28673868e-03
8.1             	airfoil	4.89476795e-05	2.85515971e-03	1.28613756e-03
8.105           	airfoil	4.89499019e-05	2.85446446e-03	1.28554985e-03
8.11            	airfoil	4.89492501e-05	2.85375745e-03	1.28497383e-03
8.115           	airfoil	4.89459017e-05	2.85303961e-03	1.28440870e-03
8.12            	airfoil	4.89400912e-05	2.85231190e-03	1.28385439e-03
8.125           	airfoil	4.89319834e-05	2.85157511e-03	1.28331057e-03
8.13            	airfoil	4.89219170e-05	2.85083008e-03	1.28277643e-03
8.135           	airfoil	4.89099964e-05	2.85007748e-03	1.28225136e-03
8.14            	airfoil	4.88965384e-05	2.84931804e-03	1.28173464e-03
8.145           	airfoil	4.88815831e-05	2.84855232e-03	1.28122621e-03
8.15            	airfoil	4.88654935e-05	2.84778096e-03	1.28072567e-03
8.155           	airfoil	4.88482888e-05	2.84700444e-03	1.28023307e-03
8.16            	airfoil	4.88302570e-05	2.84622331e-03	1.27974887e-03
8.165           	airfoil	4.88114559e-05	2.84543797e-03	1.27927167e-03
8.17            	airfoil	4.87921057e-05	2.84464891e-03	1.27880135e-03
8.175           	airfoil	4.87721952e-05	2.84385646e-03	1.27833746e-03
8.18            	airfoil	4.87519382e-05	2.84306105e-03	1.27787970e-03
8.185           	airfoil	4.87314546e-05	2.84226299e-03	1.27742806e-03
8.19            	airfoil	4.87108573e-05	2.84146262e-03	1.27698193e-03
8.195           	airfoil	4.86902115e-05	2.84066022e-03	1.27654188e-03
8.2             	airfoil	4.86696231e-05	2.83985608e-03	1.27610741e-03
8.205           	airfoil	4.86491238e-05	2.83905044e-03	1.27567817e-03
8.21            	airfoil	4.86288540e-05	2.83824356e-03	1.27525398e-03
8.215           	airfoil	4.86086971e-05	2.83743566e-03	1.27483540e-03
8.22            	airfoil	4.85889329e-05	2.83662693e-03	1.27442196e-03
8.225           	airfoil	4.85694241e-05	2.83581758e-03	1.27401283e-03
8.23            	airfoil	4.85503133e-05	2.83500781e-03	1.27360688e-03
8.235           	airfoil	4.85315221e-05	2.83419778e-03	1.27320444e-03
8.24            	airfoil	4.85131661e-05	2.83338766e-03	1.27280538e-03
8.245           	airfoil	4.84951710e-05	2.83257759e-03	1.27241003e-03
8.25            	airfoil	4.84776221e-05	2.83176770e-03	1.27201830e-03
8.255           	airfoil	4.84604462e-05	2.83095811e-03	1.27163051e-03
8.26            	airfoil	4.84437249e-05	2.83014893e-03	1.27124612e-03
8.265           	airfoil	4.84273743e-05	2.82934026e-03	1.27086485e-03
8.27            	airfoil	4.84114753e-05	2.82853219e-03	1.27048671e-03
8.275           	airfoil	4.83959357e-05	2.82772479e-03	1.27011197e-03
8.28            	airfoil	4.83808275e-05	2.82691815e-03	1.26973858e-03
8.285           	airfoil	4.83660517e-05	2.82611231e-03	1.26936701e-03
8.29            	airfoil	4.83516809e-05	2.82530735e-03	1.26899821e-03
8.295           	airfoil	4.83376169e-05	2.82450330e-03	1.26863250e-03
8.3             	airfoil	4.83239260e-05	2.82370023e-03	1.26826981e-03
8.305           	airfoil	4.83105018e-05	2.82289816e-03	1.26791005e-03
8.31            	airfoil	4.82974104e-05	2.82209714e-03	1.26755240e-03
8.315           	airfoil	4.82845473e-05	2.82129720e-03	1.26719673e-03
8.32            	airfoil	4.82719741e-05	2.82049838e-03	1.26684316e-03
8.325           	airfoil	4.82595976e-05	2.81970069e-03	1.26649162e-03
8.33            	airfoil	4.82474812e-05	2.81890417e-03	1.26614098e-03
8.335           	airfoil	4.82355281e-05	2.81810884e-03	1.26579178e-03
8.34            	airfoil	4.82237999e-05	2.81731473e-03	1.26544503e-03
8.345           	airfoil	4.82128710e-05	2.81652198e-03	1.26509994e-03
8.35            	airfoil	4.82050234e-05	2.81573120e-03	1.26475632e-03
8.355           	airfoil	4.81927178e-05	2.81494072e-03	1.26441427e-03
8.36            	airfoil	4.81809641e-05	2.81415151e-03	1.26407447e-03
8.365           	airfoil	4.81695589e-05	2.81336364e-03	1.26373673e-03
8.37            	airfoil	4.81584692e-05	2.81257712e-03	1.26340202e-03
8.375           	airfoil	4.81475036e-05	2.81179190e-03	1.26307331e-03
8.38            	airfoil	4.81366802e-05	2.81100802e-03	1.26274889e-03
8.385           	airfoil	4.81258650e-05	2.81022544e-03	1.26242692e-03
8.39            	airfoil	4.81151279e-05	2.80944419e-03	1.26210663e-03
8.395           	airfoil	4.81043627e-05	2.80866423e-03	1.26178780e-03
8.4             	airfoil	4.80936434e-05	2.80788559e-03	1.26146981e-03
8.405           	airfoil	4.80828862e-05	2.80710821e-03	1.26115324e-03
8.41            	airfoil	4.80721586e-05	2.80633211e-03	1.26083827e-03
8.415           	airfoil	4.80613687e-05	2.80555724e-03	1.26052555e-03
8.42            	airfoil	4.80505998e-05	2.80478357e-03	1.26021430e-03
8.425           	airfoil	4.80397575e-05	2.80401106e-03	1.25990436e-03
8.43            	airfoil	4.80289275e-05	2.80323966e-03	1.25959555e-03
8.435           	airfoil	4.80180108e-05	2.80246933e-03	1.25928757e-03
8.44            	airfoil	4.80070961e-05	2.80170003e-03	1.25897996e-03
8.445           	airfoil	4.79960909e-05	2.80093170e-03	1.25867300e-03
8.45            	airfoil	4.79850691e-05	2.80016431e-03	1.25836705e-03
8.455           	airfoil	4.79739659e-05	2.79939780e-03	1.25806224e-03
8.46            	airfoil	4.79628454e-05	2.79863215e-03	1.25775857e-03
8.465           	airfoil	4.79516329e-05	2.79786730e-03	1.25745567e-03
8.47            	airfoil	4.79403974e-05	2.79710324e-03	1.25715158e-03
8.475           	airfoil	4.79290732e-05	2.79633990e-03	1.25684722e-03
8.48            	airfoil	4.79177320e-05	2.79557727e-03	1.25654211e-03
8.485           	airfoil	4.79063118e-05	2.79481530e-03	1.25623722e-03
8.49            	airfoil	4.78946182e-05	2.79405407e-03	1.25593294e-03
8.495           	airfoil	4.78851163e-05	2.79329389e-03	1.25562968e-03
8.5             	airfoil	4.78716461e-05	2.79253322e-03	1.25532734e-03
8.505           	airfoil	4.78619014e-05	2.79177408e-03	1.25502507e-03
8.51            	airfoil	4.78483117e-05	2.79101451e-03	1.25472236e-03
8.515           	airfoil	4.78385624e-05	2.79025635e-03	1.25442000e-03
8.52            	airfoil	4.78248785e-05	2.78949769e-03	1.25411769e-03
8.525           	airfoil	4.78151427e-05	2.78874034e-03	1.25381550e-03
8.53            	airfoil	4.78013579e-05	2.78798242e-03	1.25351332e-03
8.535           	airfoil	4.77914826e-05	2.78722577e-03	1.25321133e-03
8.54            	airfoil	4.77797644e-05	2.78646878e-03	1.25290920e-03
8.545           	airfoil	4.77657296e-05	2.78571156e-03	1.25260683e-03
8.55            	airfoil	4.77559962e-05	2.78495550e-03	1.25230429e-03
8.555           	airfoil	4.77440240e-05	2.78419906e-03	1.25200083e-03
8.56            	airfoil	4.77320972e-05	2.78344258e-03	1.25169522e-03
8.565           	airfoil	4.80031991e-05	2.74245256e-03	1.25775726e-03
8.57            	airfoil	4.76142351e-05	2.78431692e-03	1.24868251e-03
8.575           	airfoil	4.78822930e-05	2.74620349e-03	1.25491812e-03
8.58            	airfoil	4.75317766e-05	2.78565350e-03	1.24682272e-03
8.585           	airfoil	4.78302060e-05	2.74570971e-03	1.25375684e-03
8.59            	airfoil	4.74960921e-05	2.78432509e-03	1.24601398e-03
8.595           	airfoil	4.78021411e-05	2.74400752e-03	1.25308760e-03
8.6             	airfoil	4.74714248e-05	2.78251904e-03	1.24542179e-03
8.605           	airfoil	4.77784371e-05	2.74216977e-03	1.25250357e-03
8.61            	airfoil	4.74481310e-05	2.78069790e-03	1.24485737e-03
8.615           	airfoil	4.77549506e-05	2.74037453e-03	1.25192570e-03
8.62            	airfoil	4.74245893e-05	2.77892598e-03	1.24428574e-03
8.625           	airfoil	4.77311462e-05	2.73863554e-03	1.25134059e-03
8.63            	airfoil	4.74007107e-05	2.77720201e-03	1.24370948e-03
8.635           	airfoil	4.74191753e-05	2.77730955e-03	1.24436988e-03
8.64            	airfoil	4.74710944e-05	2.77311119e-03	1.24557460e-03
8.645           	airfoil	4.74956632e-05	2.77024881e-03	1.24615298e-03
8.65            	airfoil	4.75051131e-05	2.76860093e-03	1.24627146e-03
8.655           	airfoil	4.74990387e-05	2.76757260e-03	1.24615446e-03
8.66            	airfoil	4.74919946e-05	2.76680924e-03	1.24593208e-03
8.665           	airfoil	4.74782290e-05	2.76614323e-03	1.24566605e-03
8.67            	airfoil	4.74679990e-05	2.76550633e-03	1.24538379e-03
8.675           	airfoil	4.74530689e-05	2.76486988e-03	1.24509606e-03
8.68            	airfoil	4.74425701e-05	2.76422580e-03	1.24480820e-03
8.685           	airfoil	4.74276394e-05	2.76356999e-03	1.24452125e-03
8.69            	airfoil	4.74172648e-05	2.76290391e-03	1.24423570e-03
8.695           	airfoil	4.74024577e-05	2.76222699e-03	1.24394721e-03
8.7             	airfoil	4.73921831e-05	2.76154177e-03	1.24365674e-03
8.705           	airfoil	4.73774486e-05	2.76084790e-03	1.24336585e-03
8.71            	airfoil	4.73672306e-05	2.76014777e-03	1.24307544e-03
8.715           	airfoil	4.73525244e-05	2.75944082e-03	1.24278536e-03
8.72            	airfoil	4.73423349e-05	2.75872919e-03	1.24249585e-03
8.725           	airfoil	4.73276343e-05	2.75801210e-03	1.24220661e-03
8.73            	airfoil	4.73174542e-05	2.75729151e-03	1.24191760e-03
8.735           	airfoil	4.73027338e-05	2.75656648e-03	1.24162877e-03
8.74            	airfoil	4.72925804e-05	2.75583884e-03	1.24134055e-03
8.745           	airfoil	4.72777677e-05	2.75510752e-03	1.24105134e-03
8.75            	airfoil	4.72677087e-05	2.75437426e-03	1.24076145e-03
8.755           	airfoil	4.72527791e-05	2.75363789e-03	1.24047187e-03
8.76            	airfoil	4.72427797e-05	2.75290005e-03	1.24018335e-03
8.765           	airfoil	4.72278545e-05	2.75215951e-03	1.23989528e-03
8.77            	airfoil	4.72178216e-05	2.75141786e-03	1.23960772e-03
8.775           	airfoil	4.72028763e-05	2.75067381e-03	1.23932041e-03
8.78            	airfoil	4.71928499e-05	2.74992892e-03	1.23903372e-03
8.785           	airfoil	4.71778918e-05	2.74918188e-03	1.23874729e-03
8.79            	airfoil	4.71678134e-05	2.74843428e-03	1.23846125e-03
8.795           	airfoil	4.71549892e-05	2.74768507e-03	1.23817433e-03
8.8             	airfoil	4.71423439e-05	2.74693464e-03	1.23788570e-03
8.805           	airfoil	4.71276180e-05	2.74618291e-03	1.23759728e-03
8.81            	airfoil	4.71176746e-05	2.74543106e-03	1.23730986e-03
8.815           	airfoil	4.71028882e-05	2.74467766e-03	1.23702326e-03
8.82            	airfoil	4.70925724e-05	2.74392435e-03	1.23673733e-03
8.825           	airfoil	4.70796938e-05	2.74317000e-03	1.23645164e-03
8.83            	airfoil	4.70669732e-05	2.74241509e-03	1.23616620e-03
8.835           	airfoil	4.70543409e-05	2.74165976e-03	1.23588096e-03
8.84            	airfoil	4.70417558e-05	2.74090407e-03	1.23559586e-03
8.845           	airfoil	4.70291999e-05	2.74014810e-03	1.23531084e-03
8.85            	airfoil	4.70166684e-05	2.73939193e-03	1.23502582e-03
8.855           	airfoil	4.70041529e-05	2.73863562e-03	1.23474023e-03
8.86            	airfoil	4.69916506e-05	2.73787924e-03	1.23445517e-03
8.865           	airfoil	4.69791574e-05	2.73712283e-03	1.23417042e-03
8.87            	airfoil	4.69666715e-05	2.73636646e-03	1.23388584e-03
8.875           	airfoil	4.69541925e-05	2.73561018e-03	1.23360132e-03
8.88            	airfoil	4.69417225e-05	2.73485404e-03	1.23331674e-03
8.885           	airfoil	4.69292641e-05	2.73409809e-03	1.23303245e-03
8.89            	airfoil	4.69168183e-05	2.73334236e-03	1.23274844e-03
8.895           	airfoil	4.69043872e-05	2.73258690e-03	1.23246472e-03
8.9             	airfoil	4.68919802e-05	2.73183174e-03	1.23218599e-03
8.905           	airfoil	4.68796242e-05	2.73107691e-03	1.23191348e-03
8.91            	airfoil	4.68673335e-05	2.73032245e-03	1.23164294e-03
8.915           	airfoil	4.68551011e-05	2.72956837e-03	1.23137341e-03
8.92            	airfoil	4.68428795e-05	2.72881472e-03	1.23110399e-03
8.925           	airfoil	4.68306175e-05	2.72806149e-03	1.23083523e-03
8.93            	airfoil	4.68183109e-05	2.72730871e-03	1.23056726e-03
8.935           	airfoil	4.68059924e-05	2.72655641e-03	1.23030016e-03
8.94            	airfoil	4.67936845e-05	2.72580460e-03	1.23003354e-03
8.945           	airfoil	4.67813963e-05	2.72505330e-03	1.22976718e-03
8.95            	airfoil	4.67691412e-05	2.72430253e-03	1.22950106e-03
8.955           	airfoil	4.67569167e-05	2.72355229e-03	1.22923510e-03
8.96            	airfoil	4.67447186e-05	2.72280262e-03	1.22896952e-03
8.965           	airfoil	4.67325453e-05	2.72205350e-03	1.22870407e-03
8.97            	airfoil	4.67204077e-05	2.72130495e-03	1.22843895e-03
8.975           	airfoil	4.67082877e-05	2.72055697e-03	1.22817363e-03
8.98            	airfoil	4.66961881e-05	2.71980957e-03	1.22790846e-03
8.985           	airfoil	4.66841013e-05	2.71906277e-03	1.22764349e-03
8.99            	airfoil	4.66720385e-05	2.71831657e-03	1.22737849e-03
8.995           	airfoil	4.66599924e-05	2.71757099e-03	1.22711335e-03
9               	airfoil	4.66479641e-05	2.71682603e-03	1.22684884e-03
9.005           	airfoil	4.66359530e-05	2.71608174e-03	1.22658458e-03
9.01            	airfoil	4.66239582e-05	2.71533809e-03	1.22632040e-03
9.015           	airfoil	4.66119803e-05	2.71459508e-03	1.22605608e-03
9.02            	airfoil	4.66000213e-05	2.71385273e-03	1.22579146e-03
9.025           	airfoil	4.65880801e-05	2.71311103e-03	1.22552660e-03
9.03            	airfoil	4.65761619e-05	2.71236999e-03	1.22526171e-03
9.035           	airfoil	4.65642732e-05	2.71162961e-03	1.22499666e-03
9.04            	airfoil	4.65524154e-05	2.71088989e-03	1.22473231e-03
9.045           	airfoil	4.65405885e-05	2.71015084e-03	1.22446902e-03
9.05            	airfoil	4.65287882e-05	2.70941248e-03	1.22420605e-03
9.055           	airfoil	4.65170075e-05	2.70867480e-03	1.22394249e-03
9.06            	airfoil	4.65052440e-05	2.70793781e-03	1.22367824e-03
9.065           	airfoil	4.64934931e-05	2.70720151e-03	1.22341338e-03
9.07            	airfoil	4.64817579e-05	2.70646589e-03	1.22314840e-03
9.075           	airfoil	4.64700361e-05	2.70573096e-03	1.22288366e-03
9.08            	airfoil	4.64583262e-05	2.70499672e-03	1.22261885e-03
9.085           	airfoil	4.64465882e-05	2.70426317e-03	1.22235375e-03
9.09            	airfoil	4.64347723e-05	2.70353030e-03	1.22208849e-03
9.095           	airfoil	4.64229510e-05	2.70279811e-03	1.22182316e-03
9.1             	airfoil	4.64111714e-05	2.70206661e-03	1.22155728e-03
9.105           	airfoil	4.63994507e-05	2.70133580e-03	1.22129172e-03
9.11            	airfoil	4.66694261e-05	2.66146494e-03	1.22713972e-03
9.115           	airfoil	4.62830373e-05	2.70219875e-03	1.21842734e-03
9.12            	airfoil	4.62632149e-05	2.70436254e-03	1.21824815e-03
9.125           	airfoil	4.65786297e-05	2.66200313e-03	1.22515862e-03
9.13            	airfoil	4.62214024e-05	2.70102362e-03	1.21707773e-03
9.135           	airfoil	4.62173759e-05	2.70235148e-03	1.21722428e-03
9.14            	airfoil	4.62580132e-05	2.69882948e-03	1.21813503e-03
9.145           	airfoil	4.65612503e-05	2.65706584e-03	1.22480709e-03
9.15            	airfoil	4.61920835e-05	2.69696227e-03	1.21634783e-03
9.155           	airfoil	4.61796607e-05	2.69880175e-03	1.21631641e-03
9.16            	airfoil	4.62164931e-05	2.69553499e-03	1.21713627e-03
9.165           	airfoil	4.65176496e-05	2.65392618e-03	1.22382867e-03
9.17            	airfoil	4.52917835e-05	2.71546082e-03	1.20159774e-03
9.175           	airfoil	4.62467098e-05	2.64812746e-03	1.22065710e-03
9.18            	airfoil	4.60655347e-05	2.68720982e-03	1.21466098e-03
9.185           	airfoil	4.60951041e-05	2.69134973e-03	1.21484199e-03
9.19            	airfoil	4.61386425e-05	2.68958605e-03	1.21551982e-03
9.195           	airfoil	4.61573419e-05	2.68784179e-03	1.21581512e-03
9.2             	airfoil	4.61607818e-05	2.68664722e-03	1.21580775e-03
9.205           	airfoil	4.61561431e-05	2.68578661e-03	1.21566167e-03
9.21            	airfoil	4.61477624e-05	2.68507781e-03	1.21550382e-03
9.215           	airfoil	4.64190731e-05	2.64542621e-03	1.22172746e-03
9.22            	airfoil	4.51799337e-05	2.70765356e-03	1.19910830e-03
9.225           	airfoil	4.61287150e-05	2.64089908e-03	1.21811143e-03
9.23            	airfoil	4.50853108e-05	2.70175248e-03	1.19828085e-03
9.235           	airfoil	4.60868981e-05	2.63657941e-03	1.21770751e-03
9.24            	airfoil	4.59124910e-05	2.67713857e-03	1.21148222e-03
9.245           	airfoil	4.59433396e-05	2.68201160e-03	1.21156501e-03
9.25            	airfoil	4.59850411e-05	2.68057884e-03	1.21229270e-03
9.255           	airfoil	4.60040935e-05	2.67898166e-03	1.21264763e-03
9.26            	airfoil	4.60087492e-05	2.67785684e-03	1.21270573e-03
9.265           	airfoil	4.60055187e-05	2.67703494e-03	1.21260881e-03
9.27            	airfoil	4.59985538e-05	2.67635269e-03	1.21244023e-03
9.275           	airfoil	4.51376513e-05	2.69772271e-03	1.19844371e-03
9.28            	airfoil	4.60898643e-05	2.62763545e-03	1.21743556e-03
9.285           	airfoil	4.50110157e-05	2.69075430e-03	1.19653893e-03
9.29            	airfoil	4.59814837e-05	2.62763573e-03	1.21540050e-03
9.295           	airfoil	4.57919225e-05	2.66896402e-03	1.20893719e-03
9.3             	airfoil	4.58158206e-05	2.67420622e-03	1.20888212e-03
9.305           	airfoil	4.58551501e-05	2.67292495e-03	1.20953769e-03
9.31            	airfoil	4.58737825e-05	2.67137853e-03	1.20986819e-03
9.315           	airfoil	4.58788426e-05	2.67026332e-03	1.20992050e-03
9.32            	airfoil	4.50241655e-05	2.69140152e-03	1.19585630e-03
9.325           	airfoil	4.59791676e-05	2.62134707e-03	1.21503448e-03
9.33            	airfoil	3.08494121e-05	2.68433308e-03	1.19399443e-03
9.335           	airfoil	4.58735258e-05	2.62132503e-03	1.21304037e-03
9.34            	airfoil	4.25025512e-05	2.68424311e-03	1.19251083e-03
9.345           	airfoil	4.58216138e-05	2.62041645e-03	1.21202904e-03
9.35            	airfoil	4.56447527e-05	2.66125965e-03	1.20583121e-03
9.355           	airfoil	4.56775359e-05	2.66630394e-03	1.20589349e-03
9.36            	airfoil	4.57173520e-05	2.66496074e-03	1.20660030e-03
9.365           	airfoil	4.57385544e-05	2.66341076e-03	1.20695788e-03
9.37            	airfoil	4.48932028e-05	2.68425396e-03	1.19311302e-03
9.375           	airfoil	4.58532825e-05	2.61418136e-03	1.21228740e-03
9.38            	airfoil	4.47797130e-05	2.67704920e-03	1.19145688e-03
9.385           	airfoil	4.57519612e-05	2.61415478e-03	1.21035656e-03
9.39            	airfoil	4.47060320e-05	2.67698526e-03	1.19001103e-03
9.395           	airfoil	4.57022505e-05	2.61330364e-03	1.20937766e-03
9.4             	airfoil	4.55262413e-05	2.65409538e-03	1.20322733e-03
9.405           	airfoil	4.55597175e-05	2.65915356e-03	1.20330899e-03
9.41            	airfoil	4.56002612e-05	2.65783606e-03	1.20402719e-03
9.415           	airfoil	4.47700151e-05	2.67822447e-03	1.19051737e-03
9.42            	airfoil	4.57390568e-05	2.60796257e-03	1.20980000e-03
9.425           	airfoil	4.46702500e-05	2.67063353e-03	1.18910152e-03
9.43            	airfoil	4.56445244e-05	2.60779671e-03	1.20798693e-03
9.435           	airfoil	4.46004702e-05	2.67053074e-03	1.18770582e-03
9.44            	airfoil	4.55969458e-05	2.60696970e-03	1.20703977e-03
9.445           	airfoil	4.45635165e-05	2.66930692e-03	1.18694786e-03
9.45            	airfoil	4.55658098e-05	2.60553082e-03	1.20639535e-03
9.455           	airfoil	4.53940814e-05	2.64620845e-03	1.20029921e-03
9.46            	airfoil	4.54298170e-05	2.65125791e-03	1.20040113e-03
9.465           	airfoil	4.54718379e-05	2.64996374e-03	1.20113312e-03
9.47            	airfoil	4.46426801e-05	2.67033924e-03	1.18765951e-03
9.475           	airfoil	4.56102876e-05	2.60025359e-03	1.20694018e-03
9.48            	airfoil	4.45444555e-05	2.66282010e-03	1.18628443e-03
9.485           	airfoil	4.55176950e-05	2.60014835e-03	1.20516600e-03
9.49            	airfoil	4.44763141e-05	2.66276677e-03	1.18491941e-03
9.495           	airfoil	4.54715766e-05	2.59937346e-03	1.20424226e-03
9.5             	airfoil	4.44405926e-05	2.66158810e-03	1.18417832e-03
9.505           	airfoil	4.54418316e-05	2.59798041e-03	1.20361250e-03
9.51            	airfoil	4.44132288e-05	2.66012835e-03	1.18358514e-03
9.515           	airfoil	4.54158659e-05	2.59649793e-03	1.20304503e-03
9.52            	airfoil	4.43878736e-05	2.65864181e-03	1.18302779e-03
9.525           	airfoil	4.53908338e-05	2.59502924e-03	1.20249770e-03
9.53            	airfoil	4.43633834e-05	2.65717152e-03	1.18248554e-03
9.535           	airfoil	4.53664277e-05	2.59358588e-03	1.20196007e-03
9.54            	airfoil	4.43394971e-05	2.65572136e-03	1.18195470e-03
9.545           	airfoil	4.53425568e-05	2.59216520e-03	1.20142974e-03
9.55            	airfoil	4.43160066e-05	2.65428919e-03	1.18142768e-03
9.555           	airfoil	4.53191703e-05	2.59076334e-03	1.20090305e-03
9.56            	airfoil	4.42928962e-05	2.65287232e-03	1.18090250e-03
9.565           	airfoil	4.52961734e-05	2.58937704e-03	1.20038032e-03
9.57            	airfoil	4.42701519e-05	2.65146844e-03	1.18038047e-03
9.575           	airfoil	4.52734961e-05	2.58800374e-03	1.19986068e-03
9.58            	airfoil	4.42477276e-05	2.65007563e-03	1.17986076e-03
9.585           	airfoil	4.52510802e-05	2.58664143e-03	1.19934629e-03
9.59            	airfoil	4.42255763e-05	2.64869236e-03	1.17934765e-03
9.595           	airfoil	4.52289002e-05	2.58528852e-03	1.19883728e-03
9.6             	airfoil	4.42036504e-05	2.64731738e-03	1.17883562e-03
9.605           	airfoil	4.52069312e-05	2.58394375e-03	1.19832656e-03
9.61            	airfoil	4.41819353e-05	2.64594967e-03	1.17832279e-03
9.615           	airfoil	4.51851033e-05	2.58260610e-03	1.19781750e-03
9.62            	airfoil	4.41603889e-05	2.64458839e-03	1.17780764e-03
9.625           	airfoil	4.51634260e-05	2.58127473e-03	1.19730662e-03
9.63            	airfoil	4.41389931e-05	2.64323285e-03	1.17728890e-03
9.635           	airfoil	4.51418733e-05	2.57994896e-03	1.19679539e-03
9.64            	airfoil	4.41177375e-05	2.64188247e-03	1.17676540e-03
9.645           	airfoil	4.51204482e-05	2.57862823e-03	1.19628184e-03
9.65            	airfoil	4.40965881e-05	2.64053677e-03	1.17623684e-03
9.655           	airfoil	4.50991357e-05	2.57731206e-03	1.19576747e-03
9.66            	airfoil	4.40755327e-05	2.63919535e-03	1.17570064e-03
9.665           	airfoil	4.50779227e-05	2.57600006e-03	1.19525233e-03
9.67            	airfoil	4.40545734e-05	2.63785785e-03	1.17515133e-03
9.675           	airfoil	4.50567993e-05	2.57469189e-03	1.19473580e-03
9.68            	airfoil	4.40336997e-05	2.63652400e-03	1.17455320e-03
9.685           	airfoil	4.50357517e-05	2.57338726e-03	1.19421877e-03
9.69            	airfoil	4.40129070e-05	2.63519354e-03	1.17416004e-03
9.695           	airfoil	4.50147686e-05	2.57208595e-03	1.19370026e-03
9.7             	airfoil	4.39921830e-05	2.63386626e-03	1.17374311e-03
9.705           	airfoil	4.49938580e-05	2.57078773e-03	1.19318005e-03
9.71            	airfoil	4.39715645e-05	2.63254197e-03	1.17330966e-03
9.715           	airfoil	4.49729993e-05	2.56949243e-03	1.19265762e-03
9.72            	airfoil	4.39509659e-05	2.63122053e-03	1.17286829e-03
9.725           	airfoil	4.49523005e-05	2.56819991e-03	1.19213234e-03
9.73            	airfoil	4.39304158e-05	2.62990180e-03	1.17242304e-03
9.735           	airfoil	4.40773391e-05	2.58950047e-03	1.17788505e-03
9.74            	airfoil	4.40258812e-05	2.58215263e-03	1.17739145e-03
9.745           	airfoil	4.36668007e-05	2.62020221e-03	1.16987611e-03
9.75            	airfoil	4.48513829e-05	2.55745079e-03	1.19105304e-03
9.755           	airfoil	4.38590049e-05	2.62280797e-03	1.17151336e-03
9.76            	airfoil	4.48663876e-05	2.56177387e-03	1.19024495e-03
9.765           	airfoil	4.38417441e-05	2.62445947e-03	1.17067819e-03
9.77            	airfoil	4.39880379e-05	2.58449833e-03	1.17617721e-03
9.775           	airfoil	4.39368943e-05	2.57733617e-03	1.17565748e-03
9.78            	airfoil	4.35783569e-05	2.61542344e-03	1.16808525e-03
9.785           	airfoil	4.47643322e-05	2.55277879e-03	1.18911812e-03
9.79            	airfoil	4.37730985e-05	2.61808389e-03	1.16974238e-03
9.795           	airfoil	4.47817243e-05	2.55714168e-03	1.18855969e-03
9.8             	airfoil	4.37584590e-05	2.61976150e-03	1.16891462e-03
9.805           	airfoil	4.39059984e-05	2.57986567e-03	1.17448431e-03
9.81            	airfoil	4.38559354e-05	2.57272592e-03	1.17396528e-03
9.815           	airfoil	4.37888134e-05	2.57236285e-03	1.17273230e-03
9.82            	airfoil	4.37408353e-05	2.57244953e-03	1.17182087e-03
9.825           	airfoil	4.37089308e-05	2.57213723e-03	1.17121061e-03
9.83            	airfoil	4.33943203e-05	2.61004338e-03	1.16445057e-03
9.835           	airfoil	4.46143234e-05	2.54652220e-03	1.18613886e-03
9.84            	airfoil	4.36390098e-05	2.61135267e-03	1.16711747e-03
9.845           	airfoil	4.38011824e-05	2.57282694e-03	1.17242922e-03
9.85            	airfoil	4.37537285e-05	2.56643214e-03	1.17186577e-03
9.855           	airfoil	4.36873696e-05	2.56643588e-03	1.17060681e-03
9.86            	airfoil	4.36401876e-05	2.56670824e-03	1.16969305e-03
9.865           	airfoil	4.36094811e-05	2.56650122e-03	1.16909386e-03
9.87            	airfoil	4.35882232e-05	2.56596635e-03	1.16866941e-03
9.875           	airfoil	4.35717983e-05	2.56527652e-03	1.16832816e-03
9.88            	airfoil	4.35575470e-05	2.56452748e-03	1.16802768e-03
9.885           	airfoil	4.35444057e-05	2.56376296e-03	1.16774397e-03
9.89            	airfoil	4.35317038e-05	2.56300085e-03	1.16746623e-03
9.895           	airfoil	4.35193707e-05	2.56224768e-03	1.16718865e-03
9.9             	airfoil	4.35071729e-05	2.56150523e-03	1.16690478e-03
9.905           	airfoil	4.34952314e-05	2.56077348e-03	1.16662554e-03
