# y+ ()         
# Time          	patch           	min             	max             	average         
8.17            	airfoil	6.17411639e-05	3.50602809e-03	1.31233401e-03
8.175           	airfoil	6.17451294e-05	3.50586163e-03	1.31200611e-03
8.18            	airfoil	6.17491455e-05	3.50569090e-03	1.31167820e-03
8.185           	airfoil	6.17529707e-05	3.50551591e-03	1.31135030e-03
8.19            	airfoil	6.17568360e-05	3.50533671e-03	1.31102305e-03
8.195           	airfoil	6.17606693e-05	3.50515334e-03	1.31069620e-03
8.2             	airfoil	6.17645535e-05	3.50496585e-03	1.31036960e-03
8.205           	airfoil	6.17685290e-05	3.50477427e-03	1.31004332e-03
8.21            	airfoil	6.17725574e-05	3.50457864e-03	1.30971739e-03
8.215           	airfoil	6.17765537e-05	3.50437897e-03	1.30939126e-03
8.22            	airfoil	6.17805286e-05	3.50417530e-03	1.30906467e-03
8.225           	airfoil	6.17844820e-05	3.50396766e-03	1.30873780e-03
8.23            	airfoil	6.17884247e-05	3.50375611e-03	1.30841081e-03
8.235           	airfoil	6.17923587e-05	3.50360950e-03	1.30808399e-03
8.24            	airfoil	6.17963001e-05	3.50343658e-03	1.30775723e-03
8.245           	airfoil	6.18002363e-05	3.50313409e-03	1.30743045e-03
8.25            	airfoil	6.18041750e-05	3.50278895e-03	1.30710364e-03
8.255           	airfoil	6.18081122e-05	3.50245677e-03	1.30677704e-03
8.26            	airfoil	6.18120534e-05	3.50215474e-03	1.30645049e-03
8.265           	airfoil	6.18159919e-05	3.50188117e-03	1.30612397e-03
8.27            	airfoil	6.18199274e-05	3.50162838e-03	1.30579759e-03
8.275           	airfoil	6.18238539e-05	3.50138847e-03	1.30547103e-03
8.28            	airfoil	6.18277847e-05	3.50115516e-03	1.30514444e-03
8.285           	airfoil	6.18317180e-05	3.50092404e-03	1.30481781e-03
8.29            	airfoil	6.18356478e-05	3.50069217e-03	1.30449123e-03
8.295           	airfoil	6.18395720e-05	3.50045775e-03	1.30416460e-03
8.3             	airfoil	6.18435060e-05	3.50021974e-03	1.30383788e-03
8.305           	airfoil	6.18474391e-05	3.49997761e-03	1.30351113e-03
8.31            	airfoil	6.18513488e-05	3.49973109e-03	1.30318419e-03
8.315           	airfoil	6.18552399e-05	3.49948014e-03	1.30285713e-03
8.32            	airfoil	6.18591319e-05	3.49922482e-03	1.30253000e-03
8.325           	airfoil	6.18630211e-05	3.49896525e-03	1.30220282e-03
8.33            	airfoil	6.18669140e-05	3.49870154e-03	1.30187562e-03
8.335           	airfoil	6.18708161e-05	3.49843384e-03	1.30154852e-03
8.34            	airfoil	6.18747641e-05	3.49816228e-03	1.30122149e-03
8.345           	airfoil	6.18787738e-05	3.49788696e-03	1.30089433e-03
8.35            	airfoil	6.18828257e-05	3.49760798e-03	1.30056705e-03
8.355           	airfoil	6.18869028e-05	3.49732544e-03	1.30023967e-03
8.36            	airfoil	6.18909795e-05	3.49703941e-03	1.29991218e-03
8.365           	airfoil	6.18950349e-05	3.49674998e-03	1.29958775e-03
8.37            	airfoil	6.18990531e-05	3.49645722e-03	1.29927058e-03
8.375           	airfoil	6.19030725e-05	3.49616117e-03	1.29895808e-03
8.38            	airfoil	6.19071007e-05	3.49586192e-03	1.29864784e-03
8.385           	airfoil	6.19111472e-05	3.49555950e-03	1.29833839e-03
8.39            	airfoil	6.19151478e-05	3.49525395e-03	1.29802932e-03
8.395           	airfoil	6.19191267e-05	3.49494528e-03	1.29772061e-03
8.4             	airfoil	6.19230896e-05	3.49463355e-03	1.29741209e-03
8.405           	airfoil	6.19270603e-05	3.49431879e-03	1.29710350e-03
8.41            	airfoil	6.19310264e-05	3.49400103e-03	1.29679477e-03
8.415           	airfoil	6.19350062e-05	3.49368029e-03	1.29648612e-03
8.42            	airfoil	6.19389855e-05	3.49335661e-03	1.29617730e-03
8.425           	airfoil	6.19429780e-05	3.49303002e-03	1.29586784e-03
8.43            	airfoil	6.19469635e-05	3.49270054e-03	1.29555825e-03
8.435           	airfoil	6.19509628e-05	3.49236820e-03	1.29524894e-03
8.44            	airfoil	6.19549518e-05	3.49203301e-03	1.29493952e-03
8.445           	airfoil	6.19589534e-05	3.49169500e-03	1.29462994e-03
8.45            	airfoil	6.19629423e-05	3.49135420e-03	1.29432019e-03
8.455           	airfoil	6.19669449e-05	3.49101063e-03	1.29401037e-03
8.46            	airfoil	6.19709361e-05	3.49066431e-03	1.29370048e-03
8.465           	airfoil	6.19749391e-05	3.49031526e-03	1.29339056e-03
8.47            	airfoil	6.19789263e-05	3.48996351e-03	1.29308028e-03
8.475           	airfoil	6.19829322e-05	3.48960907e-03	1.29276982e-03
8.48            	airfoil	6.19869256e-05	3.48925197e-03	1.29245957e-03
8.485           	airfoil	6.19909379e-05	3.48889222e-03	1.29214977e-03
8.49            	airfoil	6.19949402e-05	3.48852985e-03	1.29184016e-03
8.495           	airfoil	6.19989607e-05	3.48816488e-03	1.29153066e-03
8.5             	airfoil	6.20029608e-05	3.48779733e-03	1.29122124e-03
8.505           	airfoil	6.20069757e-05	3.48742721e-03	1.29091183e-03
8.51            	airfoil	6.20109791e-05	3.48705453e-03	1.29060237e-03
8.515           	airfoil	6.20149986e-05	3.48667930e-03	1.29029282e-03
8.52            	airfoil	6.20190017e-05	3.48630162e-03	1.28998362e-03
8.525           	airfoil	6.20230184e-05	3.48592146e-03	1.28967483e-03
8.53            	airfoil	6.20270221e-05	3.48553885e-03	1.28936627e-03
8.535           	airfoil	6.20310431e-05	3.48515378e-03	1.28905781e-03
8.54            	airfoil	6.20350480e-05	3.48476629e-03	1.28874938e-03
8.545           	airfoil	6.20390693e-05	3.48437639e-03	1.28844111e-03
8.55            	airfoil	6.20430777e-05	3.48398410e-03	1.28813311e-03
8.555           	airfoil	6.20471008e-05	3.48358944e-03	1.28782532e-03
8.56            	airfoil	6.20511132e-05	3.48319243e-03	1.28751719e-03
8.565           	airfoil	6.20551499e-05	3.48279309e-03	1.28720902e-03
8.57            	airfoil	6.20591731e-05	3.48239144e-03	1.28690131e-03
8.575           	airfoil	6.20632233e-05	3.48198749e-03	1.28659427e-03
8.58            	airfoil	6.20672541e-05	3.48158126e-03	1.28628776e-03
8.585           	airfoil	6.20712883e-05	3.48117278e-03	1.28598170e-03
8.59            	airfoil	6.20752893e-05	3.48076206e-03	1.28567617e-03
8.595           	airfoil	6.20793062e-05	3.48034910e-03	1.28537115e-03
8.6             	airfoil	6.20833069e-05	3.47993394e-03	1.28506645e-03
8.605           	airfoil	6.20873298e-05	3.47951657e-03	1.28476200e-03
8.61            	airfoil	6.20913386e-05	3.47909703e-03	1.28445784e-03
8.615           	airfoil	6.20953669e-05	3.47867532e-03	1.28415388e-03
8.62            	airfoil	6.20993822e-05	3.47825146e-03	1.28385015e-03
8.625           	airfoil	6.21034193e-05	3.47782547e-03	1.28354685e-03
8.63            	airfoil	6.21074425e-05	3.47739737e-03	1.28324408e-03
8.635           	airfoil	6.21114888e-05	3.47696716e-03	1.28294176e-03
8.64            	airfoil	6.21155277e-05	3.47653486e-03	1.28263922e-03
8.645           	airfoil	6.21195850e-05	3.47610049e-03	1.28233558e-03
8.65            	airfoil	6.21236222e-05	3.47566407e-03	1.28202886e-03
8.655           	airfoil	6.21276771e-05	3.47522561e-03	1.28172096e-03
8.66            	airfoil	6.21317120e-05	3.47478513e-03	1.28141282e-03
8.665           	airfoil	6.21357657e-05	3.47434264e-03	1.28110273e-03
8.67            	airfoil	6.21398008e-05	3.47389816e-03	1.28079130e-03
8.675           	airfoil	6.21438568e-05	3.47345170e-03	1.28047950e-03
8.68            	airfoil	6.21478949e-05	3.47300328e-03	1.28016773e-03
8.685           	airfoil	6.21519547e-05	3.47255292e-03	1.27985552e-03
8.69            	airfoil	6.21559990e-05	3.47210063e-03	1.27954374e-03
8.695           	airfoil	6.21600623e-05	3.47164641e-03	1.27923243e-03
8.7             	airfoil	6.21641049e-05	3.47119030e-03	1.27892144e-03
8.705           	airfoil	6.21681675e-05	3.47073230e-03	1.27861083e-03
8.71            	airfoil	6.21722094e-05	3.47027280e-03	1.27830080e-03
8.715           	airfoil	6.21762715e-05	3.46983250e-03	1.27799105e-03
8.72            	airfoil	6.21803173e-05	3.46931649e-03	1.27768171e-03
8.725           	airfoil	6.21843894e-05	3.46878732e-03	1.27737257e-03
8.73            	airfoil	6.21884436e-05	3.46828008e-03	1.27706300e-03
8.735           	airfoil	6.21925145e-05	3.46779865e-03	1.27675281e-03
8.74            	airfoil	6.21965627e-05	3.46733527e-03	1.27644241e-03
8.745           	airfoil	6.22006334e-05	3.46688113e-03	1.27613203e-03
8.75            	airfoil	6.22046839e-05	3.46642970e-03	1.27582213e-03
8.755           	airfoil	6.22087589e-05	3.46597701e-03	1.27551237e-03
8.76            	airfoil	6.22128109e-05	3.46552101e-03	1.27520279e-03
8.765           	airfoil	6.22168860e-05	3.46506084e-03	1.27489260e-03
8.77            	airfoil	6.22209393e-05	3.46459637e-03	1.27458181e-03
8.775           	airfoil	6.22250171e-05	3.46412777e-03	1.27427057e-03
8.78            	airfoil	6.22290759e-05	3.46365540e-03	1.27395908e-03
8.785           	airfoil	6.22331606e-05	3.46317961e-03	1.27364733e-03
8.79            	airfoil	6.22372203e-05	3.46270078e-03	1.27333544e-03
8.795           	airfoil	6.22413059e-05	3.46221921e-03	1.27302357e-03
8.8             	airfoil	6.22453681e-05	3.46173516e-03	1.27271199e-03
8.805           	airfoil	6.22494549e-05	3.46124885e-03	1.27240079e-03
8.81            	airfoil	6.22535188e-05	3.46076045e-03	1.27208871e-03
8.815           	airfoil	6.22576050e-05	3.46027009e-03	1.27177608e-03
8.82            	airfoil	6.22616680e-05	3.45977787e-03	1.27146342e-03
8.825           	airfoil	6.22657573e-05	3.45928387e-03	1.27115161e-03
8.83            	airfoil	6.22698227e-05	3.45878816e-03	1.27084065e-03
8.835           	airfoil	6.22739172e-05	3.45829079e-03	1.27053035e-03
8.84            	airfoil	6.22779858e-05	3.45779180e-03	1.27022140e-03
8.845           	airfoil	6.22820805e-05	3.45729121e-03	1.26991703e-03
8.85            	airfoil	6.22861516e-05	3.45678906e-03	1.26961433e-03
8.855           	airfoil	6.22902485e-05	3.45628536e-03	1.26931195e-03
8.86            	airfoil	6.22943179e-05	3.45578014e-03	1.26900946e-03
8.865           	airfoil	6.22984159e-05	3.45527340e-03	1.26870678e-03
8.87            	airfoil	6.23024885e-05	3.45476517e-03	1.26840381e-03
8.875           	airfoil	6.23065886e-05	3.45425546e-03	1.26810056e-03
8.88            	airfoil	6.23106637e-05	3.45374427e-03	1.26779772e-03
8.885           	airfoil	6.23147679e-05	3.45294076e-03	1.26749480e-03
8.89            	airfoil	6.23188459e-05	3.45171426e-03	1.26719146e-03
8.895           	airfoil	6.23229521e-05	3.45028479e-03	1.26688775e-03
8.9             	airfoil	6.23270308e-05	3.44876144e-03	1.26658375e-03
8.905           	airfoil	6.23311379e-05	3.44719654e-03	1.26627939e-03
8.91            	airfoil	6.23352167e-05	3.44561419e-03	1.26597465e-03
8.915           	airfoil	6.23393264e-05	3.44402548e-03	1.26566975e-03
8.92            	airfoil	6.23434063e-05	3.44243562e-03	1.26536484e-03
8.925           	airfoil	6.23475161e-05	3.44084708e-03	1.26505986e-03
8.93            	airfoil	6.23516006e-05	3.43926105e-03	1.26475492e-03
8.935           	airfoil	6.23557422e-05	3.43767807e-03	1.26444996e-03
8.94            	airfoil	6.23598686e-05	3.43609836e-03	1.26414488e-03
8.945           	airfoil	6.23639894e-05	3.43452199e-03	1.26384034e-03
8.95            	airfoil	6.23680544e-05	3.43294896e-03	1.26353645e-03
8.955           	airfoil	6.23721441e-05	3.43137923e-03	1.26323308e-03
8.96            	airfoil	6.23762069e-05	3.42981277e-03	1.26292977e-03
8.965           	airfoil	6.23803040e-05	3.42824950e-03	1.26262614e-03
8.97            	airfoil	6.23843755e-05	3.42668939e-03	1.26232239e-03
8.975           	airfoil	6.23884853e-05	3.42513238e-03	1.26201876e-03
8.98            	airfoil	6.23925657e-05	3.42357843e-03	1.26171548e-03
8.985           	airfoil	6.23966808e-05	3.42202751e-03	1.26141194e-03
8.99            	airfoil	6.24007666e-05	3.42047959e-03	1.26110818e-03
8.995           	airfoil	6.24048889e-05	3.41893463e-03	1.26080429e-03
9               	airfoil	6.24089777e-05	3.41739261e-03	1.26050019e-03
9.005           	airfoil	6.24130986e-05	3.41490878e-03	1.26019515e-03
9.01            	airfoil	6.24171856e-05	3.41158224e-03	1.25988834e-03
9.015           	airfoil	6.24213066e-05	3.40798856e-03	1.25958128e-03
9.02            	airfoil	6.24253926e-05	3.40436107e-03	1.25927448e-03
9.025           	airfoil	6.24295094e-05	3.40077740e-03	1.25896776e-03
9.03            	airfoil	6.24335886e-05	3.39725386e-03	1.25865843e-03
9.035           	airfoil	6.24377010e-05	3.39378643e-03	1.25834757e-03
9.04            	airfoil	6.24417815e-05	3.39036617e-03	1.25803628e-03
9.045           	airfoil	6.24458942e-05	3.38698425e-03	1.25772464e-03
9.05            	airfoil	6.24499745e-05	3.38363336e-03	1.25741124e-03
9.055           	airfoil	6.24540965e-05	3.38030779e-03	1.25709557e-03
9.06            	airfoil	6.24581895e-05	3.37700322e-03	1.25677927e-03
9.065           	airfoil	6.24623171e-05	3.37371639e-03	1.25646243e-03
9.07            	airfoil	6.24664091e-05	3.37044488e-03	1.25614527e-03
9.075           	airfoil	6.24705369e-05	3.36718689e-03	1.25582769e-03
9.08            	airfoil	6.24746300e-05	3.36394106e-03	1.25550854e-03
9.085           	airfoil	6.24787595e-05	3.36070637e-03	1.25518470e-03
9.09            	airfoil	6.24828534e-05	3.35748207e-03	1.25485633e-03
9.095           	airfoil	6.24869824e-05	3.35426756e-03	1.25452415e-03
9.1             	airfoil	6.24910765e-05	3.35106240e-03	1.25418579e-03
9.105           	airfoil	4.35386414e-05	3.34786626e-03	1.25382744e-03
9.11            	airfoil	6.24993038e-05	3.34467888e-03	1.25354607e-03
9.115           	airfoil	6.25034405e-05	3.34150003e-03	1.25326294e-03
9.12            	airfoil	6.25075414e-05	3.33832957e-03	1.25297027e-03
9.125           	airfoil	6.19455141e-05	3.33516734e-03	1.25267102e-03
9.13            	airfoil	3.19968227e-05	3.33201327e-03	1.25236212e-03
9.135           	airfoil	4.22987630e-05	3.32886723e-03	1.25208047e-03
9.14            	airfoil	6.25239944e-05	3.32572918e-03	1.25180874e-03
9.145           	airfoil	6.25281254e-05	3.32259903e-03	1.25153099e-03
9.15            	airfoil	6.25322142e-05	3.31947674e-03	1.25125002e-03
9.155           	airfoil	6.25363422e-05	3.31636224e-03	1.25096639e-03
9.16            	airfoil	6.25404269e-05	3.31287657e-03	1.25068102e-03
9.165           	airfoil	6.25445578e-05	3.30918662e-03	1.25039446e-03
9.17            	airfoil	6.25486503e-05	3.30564870e-03	1.25010723e-03
9.175           	airfoil	6.25527791e-05	3.30232393e-03	1.24981943e-03
9.18            	airfoil	6.25568676e-05	3.29917789e-03	1.24953089e-03
9.185           	airfoil	6.25610012e-05	3.29616200e-03	1.24924197e-03
9.19            	airfoil	6.25651017e-05	3.29323653e-03	1.24895291e-03
9.195           	airfoil	6.25692428e-05	3.29037329e-03	1.24866379e-03
9.2             	airfoil	6.25733460e-05	3.28755333e-03	1.24837431e-03
9.205           	airfoil	6.25774898e-05	3.28476413e-03	1.24808483e-03
9.21            	airfoil	6.25815949e-05	3.28199745e-03	1.24779486e-03
9.215           	airfoil	6.25857395e-05	3.27924788e-03	1.24750356e-03
9.22            	airfoil	6.25898461e-05	3.27651184e-03	1.24721173e-03
9.225           	airfoil	6.25939919e-05	3.27378692e-03	1.24691978e-03
9.23            	airfoil	6.25980994e-05	3.27107154e-03	1.24662793e-03
9.235           	airfoil	6.26022465e-05	3.26836462e-03	1.24633598e-03
9.24            	airfoil	6.26063550e-05	3.26566545e-03	1.24604403e-03
9.245           	airfoil	6.26105010e-05	3.26297351e-03	1.24575218e-03
9.25            	airfoil	6.26146113e-05	3.26028847e-03	1.24546048e-03
9.255           	airfoil	6.26187620e-05	3.25761010e-03	1.24516876e-03
9.26            	airfoil	6.26228715e-05	3.25493823e-03	1.24487684e-03
9.265           	airfoil	6.26270234e-05	3.25227121e-03	1.24458456e-03
9.27            	airfoil	6.26311366e-05	3.24959436e-03	1.24429195e-03
9.275           	airfoil	6.26352931e-05	3.24691355e-03	1.24399894e-03
9.28            	airfoil	6.26394069e-05	3.24425346e-03	1.24370557e-03
9.285           	airfoil	6.26435533e-05	3.24161669e-03	1.24341203e-03
9.29            	airfoil	6.26476702e-05	3.23899619e-03	1.24311818e-03
9.295           	airfoil	6.26518622e-05	3.23638491e-03	1.24282433e-03
9.3             	airfoil	6.26559643e-05	3.23377852e-03	1.24253030e-03
9.305           	airfoil	6.26601183e-05	3.23117511e-03	1.24223722e-03
9.31            	airfoil	6.26642146e-05	3.22857427e-03	1.24194404e-03
9.315           	airfoil	6.26683622e-05	3.22597629e-03	1.24165005e-03
9.32            	airfoil	6.26724414e-05	3.22338178e-03	1.24135232e-03
9.325           	airfoil	6.26765260e-05	3.22079134e-03	1.24105163e-03
9.33            	airfoil	6.26806149e-05	3.21820550e-03	1.24074913e-03
9.335           	airfoil	6.26847680e-05	3.21562464e-03	1.24044528e-03
9.34            	airfoil	6.26888720e-05	3.21304910e-03	1.24014101e-03
9.345           	airfoil	6.26930202e-05	3.21047906e-03	1.23983630e-03
9.35            	airfoil	6.26971232e-05	3.20791467e-03	1.23953112e-03
9.355           	airfoil	6.27012812e-05	3.20535600e-03	1.23922520e-03
9.36            	airfoil	6.27054074e-05	3.20247851e-03	1.23891798e-03
9.365           	airfoil	6.27095754e-05	3.19971320e-03	1.23860794e-03
9.37            	airfoil	6.27136854e-05	3.19715665e-03	1.23829454e-03
9.375           	airfoil	6.27178396e-05	3.19475330e-03	1.23797873e-03
9.38            	airfoil	6.27219477e-05	3.19243796e-03	1.23766101e-03
9.385           	airfoil	6.27260982e-05	3.19016630e-03	1.23734139e-03
9.39            	airfoil	6.27302006e-05	3.18791323e-03	1.23701982e-03
9.395           	airfoil	6.27343516e-05	3.18566596e-03	1.23669593e-03
9.4             	airfoil	6.27384492e-05	3.18341874e-03	1.23637257e-03
9.405           	airfoil	6.27425630e-05	3.18116949e-03	1.23604578e-03
9.41            	airfoil	6.27465912e-05	3.17891796e-03	1.23570828e-03
9.415           	airfoil	6.27506638e-05	3.17666471e-03	1.23535232e-03
9.42            	airfoil	6.27547473e-05	3.17441067e-03	1.23503160e-03
9.425           	airfoil	6.27589518e-05	3.17215674e-03	1.23478904e-03
9.43            	airfoil	6.27631810e-05	3.16990377e-03	1.23452527e-03
9.435           	airfoil	6.27674058e-05	3.16765248e-03	1.23425327e-03
9.44            	airfoil	6.27715281e-05	3.16540352e-03	1.23397643e-03
9.445           	airfoil	6.27756779e-05	3.16315740e-03	1.23369755e-03
9.45            	airfoil	6.27797804e-05	3.16091454e-03	1.23342592e-03
9.455           	airfoil	6.27839328e-05	3.15867524e-03	1.23316124e-03
9.46            	airfoil	6.27880383e-05	3.15643978e-03	1.23289943e-03
9.465           	airfoil	6.27921906e-05	3.15420834e-03	1.23263815e-03
9.47            	airfoil	6.27962962e-05	3.15198108e-03	1.23237730e-03
9.475           	airfoil	6.28004496e-05	3.14975812e-03	1.23211995e-03
9.48            	airfoil	6.28045536e-05	3.14753954e-03	1.23186316e-03
9.485           	airfoil	6.28087043e-05	3.14532540e-03	1.23160565e-03
9.49            	airfoil	6.28128247e-05	3.14311576e-03	1.23134717e-03
9.495           	airfoil	6.28169924e-05	3.14091064e-03	1.23108814e-03
9.5             	airfoil	6.28211106e-05	3.13871008e-03	1.23082891e-03
9.505           	airfoil	6.28252802e-05	3.13651406e-03	1.23056918e-03
9.51            	airfoil	6.28294108e-05	3.13432261e-03	1.23030895e-03
9.515           	airfoil	6.28335835e-05	3.13213573e-03	1.23004780e-03
9.52            	airfoil	6.28377009e-05	3.12995343e-03	1.22978612e-03
9.525           	airfoil	6.28418687e-05	3.12777568e-03	1.22952392e-03
9.53            	airfoil	6.28459856e-05	3.12560248e-03	1.22926126e-03
9.535           	airfoil	6.28501533e-05	3.12343382e-03	1.22899815e-03
9.54            	airfoil	6.28542689e-05	3.12126970e-03	1.22873464e-03
9.545           	airfoil	6.28584360e-05	3.11911009e-03	1.22847067e-03
9.55            	airfoil	6.28625501e-05	3.11695499e-03	1.22820653e-03
9.555           	airfoil	6.28667154e-05	3.11480439e-03	1.22794226e-03
9.56            	airfoil	6.28708288e-05	3.11265826e-03	1.22767775e-03
9.565           	airfoil	6.28749963e-05	3.11051659e-03	1.22741297e-03
9.57            	airfoil	6.28791131e-05	3.10837937e-03	1.22714796e-03
9.575           	airfoil	6.28832794e-05	3.10624658e-03	1.22688278e-03
9.58            	airfoil	6.28873833e-05	3.10411822e-03	1.22661764e-03
9.585           	airfoil	6.28915329e-05	3.10199424e-03	1.22635235e-03
9.59            	airfoil	6.28956277e-05	3.09987465e-03	1.22608694e-03
9.595           	airfoil	6.28997788e-05	3.09760824e-03	1.22582112e-03
9.6             	airfoil	6.29038828e-05	3.09541654e-03	1.22555838e-03
9.605           	airfoil	6.29080421e-05	3.09336921e-03	1.22529581e-03
9.61            	airfoil	6.29121552e-05	3.09139931e-03	1.22503251e-03
9.615           	airfoil	6.29163198e-05	3.08944995e-03	1.22476855e-03
9.62            	airfoil	6.29204352e-05	3.08749266e-03	1.22450424e-03
9.625           	airfoil	6.29246009e-05	3.08585393e-03	1.22423951e-03
9.63            	airfoil	6.29287159e-05	3.08517565e-03	1.22397443e-03
9.635           	airfoil	6.29328804e-05	3.08449800e-03	1.22370799e-03
9.64            	airfoil	6.29369944e-05	3.08382099e-03	1.22344139e-03
9.645           	airfoil	6.29411589e-05	3.08314460e-03	1.22317531e-03
9.65            	airfoil	6.29452735e-05	3.08246885e-03	1.22290952e-03
9.655           	airfoil	6.29494389e-05	3.08179372e-03	1.22264321e-03
9.66            	airfoil	6.29535507e-05	3.08111923e-03	1.22237455e-03
9.665           	airfoil	6.29577031e-05	3.08044534e-03	1.22210451e-03
9.67            	airfoil	6.29618012e-05	3.07977208e-03	1.22183357e-03
9.675           	airfoil	6.29659496e-05	3.07909942e-03	1.22156171e-03
9.68            	airfoil	6.29700564e-05	3.07842735e-03	1.22128883e-03
9.685           	airfoil	6.29742112e-05	3.07775585e-03	1.22101528e-03
9.69            	airfoil	6.29783221e-05	3.07708490e-03	1.22074128e-03
9.695           	airfoil	6.29824759e-05	3.07641446e-03	1.22046682e-03
9.7             	airfoil	6.29865910e-05	3.07574453e-03	1.22019347e-03
9.705           	airfoil	6.29907499e-05	3.07507508e-03	1.21992048e-03
9.71            	airfoil	6.29948601e-05	3.07440611e-03	1.21964507e-03
9.715           	airfoil	6.29990165e-05	3.07373757e-03	1.21936789e-03
9.72            	airfoil	6.30031354e-05	3.07306947e-03	1.21909010e-03
9.725           	airfoil	6.30072990e-05	3.07240177e-03	1.21881234e-03
9.73            	airfoil	6.30114245e-05	3.07173448e-03	1.21853465e-03
9.735           	airfoil	6.30155926e-05	3.07106756e-03	1.21825906e-03
9.74            	airfoil	6.30197185e-05	3.07040104e-03	1.21799270e-03
9.745           	airfoil	6.30238868e-05	3.06973486e-03	1.21773775e-03
9.75            	airfoil	6.30280087e-05	3.06906904e-03	1.21748852e-03
9.755           	airfoil	6.30321736e-05	3.06840355e-03	1.21724213e-03
9.76            	airfoil	6.30362930e-05	3.06773840e-03	1.21699701e-03
9.765           	airfoil	6.30404582e-05	3.06707356e-03	1.21675222e-03
9.77            	airfoil	6.30445762e-05	3.06640905e-03	1.21650745e-03
9.775           	airfoil	6.30489676e-05	3.06574461e-03	1.21626252e-03
9.78            	airfoil	6.30559206e-05	3.06507928e-03	1.21601740e-03
9.785           	airfoil	6.30567470e-05	3.06441727e-03	1.21577212e-03
9.79            	airfoil	6.30638164e-05	3.06375272e-03	1.21552658e-03
9.795           	airfoil	6.30647537e-05	3.06309129e-03	1.21528075e-03
9.8             	airfoil	6.30719220e-05	3.06242738e-03	1.21503568e-03
9.805           	airfoil	6.30729383e-05	3.06176663e-03	1.21479144e-03
9.81            	airfoil	6.30801445e-05	3.06110346e-03	1.21454763e-03
9.815           	airfoil	6.30811923e-05	3.06044348e-03	1.21430335e-03
9.82            	airfoil	6.30883861e-05	3.05978110e-03	1.21405522e-03
9.825           	airfoil	6.30894722e-05	3.05912195e-03	1.21380709e-03
9.83            	airfoil	6.30968484e-05	3.05846018e-03	1.21355976e-03
9.835           	airfoil	6.31006723e-05	3.05780041e-03	1.21331420e-03
9.84            	airfoil	6.31045649e-05	3.05714134e-03	1.21307104e-03
9.845           	airfoil	6.31085634e-05	3.05648267e-03	1.21282799e-03
9.85            	airfoil	6.31125845e-05	3.05582445e-03	1.21258426e-03
9.855           	airfoil	6.31166750e-05	3.05516669e-03	1.21233989e-03
9.86            	airfoil	6.31207621e-05	3.05450944e-03	1.21209488e-03
9.865           	airfoil	6.31248844e-05	3.05385268e-03	1.21184935e-03
9.87            	airfoil	6.31289784e-05	3.05319645e-03	1.21160021e-03
9.875           	airfoil	6.31330994e-05	3.05254073e-03	1.21134939e-03
9.88            	airfoil	6.31371901e-05	3.05188556e-03	1.21109794e-03
9.885           	airfoil	6.31413133e-05	3.05123091e-03	1.21084646e-03
9.89            	airfoil	6.31454230e-05	3.05057681e-03	1.21059333e-03
9.895           	airfoil	6.31495625e-05	3.04992324e-03	1.21033833e-03
9.9             	airfoil	6.31536878e-05	3.04927023e-03	1.21008224e-03
9.905           	airfoil	6.31578336e-05	3.04861776e-03	1.20982593e-03
9.91            	airfoil	6.31619550e-05	3.04796586e-03	1.20956935e-03
9.915           	airfoil	6.31660973e-05	3.04731452e-03	1.20931284e-03
9.92            	airfoil	6.31702338e-05	3.04666374e-03	1.20905632e-03
9.925           	airfoil	6.31743958e-05	3.04601352e-03	1.20880343e-03
9.93            	airfoil	6.31785464e-05	3.04536387e-03	1.20855279e-03
9.935           	airfoil	6.31827088e-05	3.04471477e-03	1.20829939e-03
9.94            	airfoil	6.31868597e-05	3.04406625e-03	1.20804276e-03
9.945           	airfoil	6.31910212e-05	3.04341829e-03	1.20778674e-03
9.95            	airfoil	6.31951729e-05	3.04277091e-03	1.20753160e-03
9.955           	airfoil	6.31993360e-05	3.04212409e-03	1.20727247e-03
9.96            	airfoil	6.32034881e-05	3.04147784e-03	1.20701180e-03
9.965           	airfoil	6.32076514e-05	3.04083216e-03	1.20675066e-03
9.97            	airfoil	6.32118000e-05	3.04018705e-03	1.20648924e-03
9.975           	airfoil	6.32159623e-05	3.03954251e-03	1.20622780e-03
9.98            	airfoil	6.32201067e-05	3.03889854e-03	1.20596637e-03
9.985           	airfoil	6.32242688e-05	3.03825514e-03	1.20570525e-03
9.99            	airfoil	6.32284148e-05	3.03761231e-03	1.20544390e-03
9.995           	airfoil	6.32325840e-05	3.03697004e-03	1.20518216e-03
10              	airfoil	6.32367240e-05	3.03632835e-03	1.20492045e-03
10.005          	airfoil	6.32408727e-05	3.03568722e-03	1.20465885e-03
10.01           	airfoil	6.32449929e-05	3.03504667e-03	1.20439710e-03
10.015          	airfoil	6.32491426e-05	3.03440667e-03	1.20413519e-03
10.02           	airfoil	6.32532262e-05	3.03376725e-03	1.20387276e-03
10.025          	airfoil	6.32573479e-05	3.03312838e-03	1.20361033e-03
10.03           	airfoil	6.32613948e-05	3.03249008e-03	1.20335376e-03
10.035          	airfoil	6.32654958e-05	3.03185233e-03	1.20310440e-03
10.04           	airfoil	6.32695299e-05	3.03121514e-03	1.20285870e-03
10.045          	airfoil	6.32736173e-05	3.03057851e-03	1.20261477e-03
10.05           	airfoil	6.32776524e-05	3.02994245e-03	1.20237101e-03
